,Target
5084,0
5085,1
5086,0
5088,0
5090,0
5091,0
5092,0
5093,1
5094,0
5095,0
5096,0
5097,0
5098,0
5102,0
5103,1
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,1
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5130,0
5131,0
5132,0
5133,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5143,1
5144,0
5146,0
5147,0
5148,0
5149,0
5150,0
5152,0
5153,0
5154,0
5155,0
5156,0
5159,0
5160,0
5161,0
5162,0
5163,0
5165,0
5166,0
5167,0
5169,1
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,1
5178,1
5179,1
5180,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,1
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,0
5200,1
5201,0
5202,0
5203,0
5204,0
5205,1
5206,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5215,0
5216,0
5217,1
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5231,0
5232,1
5233,1
5235,0
5236,0
5237,0
5238,0
5239,0
5240,1
5241,0
5243,0
5245,0
5246,1
5249,0
5250,0
5251,0
5252,0
5254,1
5258,0
5260,0
5261,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5270,0
5271,0
5272,0
5274,0
5275,0
5276,0
5277,0
5278,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,1
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5302,1
5303,0
5306,0
5307,0
5308,0
5309,1
5310,0
5312,0
5313,0
5314,0
5315,0
5317,1
5319,0
5320,0
5323,0
5324,0
5325,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5335,0
5337,0
5338,0
5339,0
5340,0
5342,0
5344,0
5345,1
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,1
5354,0
5355,0
5357,1
5358,0
5359,0
5361,0
5362,0
5364,0
5365,1
5366,0
5367,0
5368,1
5369,0
5370,0
5371,0
5373,0
5374,1
5376,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5387,0
5388,0
5389,1
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5406,0
5407,1
5409,1
5410,0
5411,0
5413,1
5414,0
5415,0
5416,1
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5444,0
5445,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5457,0
5458,0
5459,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5477,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5505,0
5506,1
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5521,0
5522,0
5523,0
5524,0
5525,0
5527,0
5528,0
5529,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5538,0
5539,1
5540,0
5541,0
5542,0
5543,0
5545,0
5546,0
5547,0
5548,0
5549,0
5551,1
5553,0
5554,0
5555,0
5556,1
5557,0
5559,0
5560,0
5561,0
5562,0
5563,1
5564,1
5565,0
5566,0
5567,0
5569,0
5570,0
5571,0
5572,0
5573,1
5574,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5585,0
5586,0
5589,0
5590,0
5591,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5603,0
5604,0
5605,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,1
5614,0
5615,0
5616,0
5617,0
5619,0
5620,0
5621,0
5622,0
5623,0
5625,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5653,0
5654,0
5656,0
5657,0
5658,0
5659,0
5660,0
5663,0
5664,0
5665,0
5666,0
5667,1
5668,0
5669,0
5670,1
5671,0
5672,1
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,1
5682,0
5683,0
5685,0
5686,0
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,0
5694,1
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5713,0
5714,1
5715,0
5716,0
5717,0
5718,0
5719,0
5720,1
5721,0
5722,0
5723,1
5724,1
5725,0
5726,0
5727,1
5728,0
5729,0
5730,0
5731,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5744,1
5745,0
5746,0
5747,0
5748,0
5749,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5758,1
5759,0
5761,0
5762,0
5764,0
5765,1
5766,0
5769,1
5772,0
5773,0
5774,0
5775,0
5776,0
5777,0
5778,0
5779,1
5780,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,1
5795,0
5796,1
5797,1
5798,0
5799,1
5800,0
5801,0
5802,0
5804,0
5806,0
5807,0
5808,0
5809,0
5810,1
5811,0
5812,0
5813,0
5814,0
5815,1
5816,0
5817,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,0
5827,0
5830,0
5831,0
5832,0
5833,0
5835,1
5837,0
5838,1
5839,0
5840,0
5843,0
5844,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,1
5854,0
5855,0
5856,0
5858,0
5859,0
5860,0
5861,0
5864,0
5865,0
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,1
5887,0
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,1
5895,1
5897,0
5898,0
5899,1
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5907,0
5908,0
5909,0
5910,0
5911,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,1
5921,0
5922,0
5923,1
5924,0
5928,0
5929,0
5930,0
5931,0
5933,0
5934,0
5935,0
5937,0
5938,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5972,1
5973,1
5974,0
5975,0
5976,1
5977,0
5978,0
5979,0
5980,0
5981,1
5982,0
5983,0
5984,0
5985,1
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,1
6008,0
6010,0
6011,1
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6023,0
6024,0
6025,0
6026,1
6028,0
6029,0
6030,0
6031,0
6032,0
6034,0
6035,0
6037,0
6038,0
6039,0
6040,0
6042,1
6043,0
6044,0
6045,0
6046,1
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,1
6056,0
6057,0
6058,0
6059,0
6060,0
6061,1
6062,0
6063,0
6065,0
6066,0
6067,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6080,1
6081,1
6082,0
6083,1
6084,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6101,1
6102,0
6103,0
6104,0
6105,0
6106,0
6108,0
6109,0
6110,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,1
6123,0
6124,0
6125,0
6126,0
6127,0
6129,0
6130,0
6131,1
6132,0
6133,0
6134,0
6135,0
6136,0
6137,0
6138,1
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0
6153,0
6155,0
6156,0
6157,0
6158,0
6160,0
6161,0
6162,0
6165,0
6166,0
6167,0
6169,0
6170,0
6171,0
6172,0
6173,1
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,1
6181,0
6182,0
6183,1
6184,0
6185,0
6186,1
6187,0
6189,1
6192,0
6193,0
6194,0
6195,0
6196,1
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6210,0
6211,0
6212,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,0
6231,0
6233,0
6234,0
6235,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,1
6269,0
6271,0
6272,0
6273,0
6274,0
6277,0
6278,0
6279,0
6280,0
6281,1
6282,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,1
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,0
6322,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0
6344,0
6345,0
6346,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6364,0
6365,0
6366,1
6367,0
6368,1
6369,0
6370,0
6371,1
6372,0
6373,0
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,1
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,0
6423,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,1
6447,0
6448,0
6449,0
6450,0
6451,1
6452,0
6453,1
6454,1
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6462,0
6463,1
6464,0
6465,0
6466,0
6468,0
6469,0
6470,0
6471,0
6472,0
6474,1
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,1
6486,0
6487,1
6488,0
6489,0
6490,0
6491,1
6492,0
6493,0
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,0
6502,0
6503,0
6504,0
6505,1
6506,0
6507,0
6509,0
6510,0
6511,0
6512,1
6513,0
6514,0
6515,0
6516,1
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,1
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,1
6535,0
6536,0
6537,1
6538,0
6539,1
6540,0
6541,0
6542,0
6543,0
6544,0
6545,1
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6569,0
6570,0
6576,0
6578,0
6579,0
6582,0
6583,0
6584,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6597,0
6599,0
6600,0
6601,0
6602,0
6604,0
6606,0
6607,0
6609,0
6613,0
6618,0
6619,0
6621,0
6622,0
6623,0
6632,0
6634,0
6635,0
6639,0
6643,0
6648,0
6650,0
6656,0
6659,0
6661,0
6662,0
6663,0
6664,0
6665,1
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,1
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6682,0
6683,0
6684,0
6686,0
6687,0
6688,0
6689,0
6690,0
6691,1
6692,0
6693,0
6694,0
6698,0
6700,0
6702,0
6706,0
6708,0
6709,0
6710,0
6712,0
6716,0
6717,0
6718,0
6719,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,1
6731,0
6732,0
6733,0
6734,0
6735,0
6736,0
6739,0
6740,0
6743,0
6744,0
6747,0
6749,0
6753,0
6756,0
6759,0
6760,0
6761,0
6763,0
6765,0
6769,0
6770,0
6774,0
6782,0
6789,0
6790,0
6795,1
6796,1
6797,0
6799,1
6800,0
6801,0
6805,0
6807,0
6813,0
6814,0
6815,0
6816,0
6819,0
6824,0
6826,0
6828,0
6834,0
6837,0
6838,1
6842,0
6844,0
6845,0
6848,0
6849,0
6850,0
6851,0
6853,0
6855,0
6856,0
6858,0
6859,0
6860,0
6865,0
6868,0
6869,0
6872,0
6881,0
6887,0
6889,0
6891,0
6909,0
6911,0
6913,0
6915,0
6918,0
6921,0
6926,0
6928,0
6930,0
6931,0
6936,0
6938,0
6949,0
6952,0
6954,1
6955,0
6958,0
6962,1
6965,0
6966,0
6967,0
6969,0
6976,0
6977,0
6979,1
6980,0
6981,0
6984,0
6987,1
6988,0
6991,0
6995,0
6999,0
7001,0
7003,0
7010,0
7011,0
7015,1
7016,0
7017,0
7020,0
7021,0
7022,0
7027,0
7029,0
7031,0
7032,0
7033,0
7034,0
7035,0
7037,0
7039,1
7040,0
7042,0
7044,0
7053,0
7054,0
7058,0
7060,0
7064,0
7068,0
7069,0
7070,0
7071,0
7075,0
7077,0
7078,0
7079,0
7081,0
7084,0
7085,0
7088,0
7090,0
7099,0
7103,0
7108,0
7110,0
7112,0
7115,1
7117,0
7119,0
7121,0
7122,0
7124,0
7125,1
7128,0
7132,0
7135,0
7137,0
7138,0
7145,0
7146,0
7149,0
7152,0
7154,0
7156,0
7159,0
7160,0
7162,0
7167,0
7168,0
7172,0
7175,0
7181,0
7184,1
7193,0
7196,0
7198,0
7200,0
7202,0
7203,0
7204,0
7205,0
7206,0
7211,0
7213,0
7214,0
7215,0
7217,0
7219,0
7222,1
7223,0
7225,0
7230,1
7231,1
7233,0
7235,0
7238,1
7240,1
7242,0
7249,1
7250,0
7258,0
7259,1
7260,0
7261,0
7267,0
7268,0
7269,0
7271,0
7274,0
7277,0
7284,0
7287,0
7290,0
7291,0
7294,0
7298,0
7299,0
7301,0
7303,1
7306,0
7307,0
7311,0
7313,0
7314,0
7319,1
7323,0
7324,1
7325,0
7326,0
7327,0
7332,0
7334,1
7338,0
7340,0
7342,0
7343,0
7345,0
7348,0
7369,0
7372,0
7373,0
7374,0
7375,0
7376,0
7379,0
7381,0
7387,0
7388,0
7390,0
7392,0
7393,0
7394,1
7395,0
7396,0
7397,0
7399,0
7403,0
7404,1
7408,0
7409,1
7410,1
7411,0
7413,0
7416,0
7417,0
7418,0
7421,0
7422,0
7424,0
7425,0
7426,1
7428,0
7429,0
7432,0
7433,1
7434,0
7435,0
7438,0
7439,0
7442,0
7449,0
7450,0
7454,1
7457,0
7466,0
7468,0
7470,0
7482,0
7483,0
7484,0
7485,0
7491,0
7494,0
7496,0
7500,0
7503,0
7505,0
7506,0
7508,0
7509,0
7510,0
7511,0
7514,0
7515,0
7518,0
7519,0
7521,0
7522,0
7523,0
7524,0
7525,0
7526,0
7528,0
7529,0
7531,0
7533,0
7536,0
7538,0
7539,0
7543,0
7545,0
7546,1
7549,0
7552,0
7553,0
7554,0
7557,0
7558,0
7560,0
7562,1
7564,1
7565,0
7566,0
7569,0
7573,0
7575,0
7579,0
7581,1
7585,0
7586,0
7591,0
7592,0
7594,0
7599,0
7601,0
7602,0
7608,0
7609,0
7610,0
7612,0
7613,0
7614,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,1
7630,0
7631,1
7632,0
7633,0
7635,0
7636,0
7638,0
7639,0
7640,0
7642,0
7643,0
7645,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7657,0
7658,0
7660,0
7661,0
7662,0
7665,0
7666,0
7667,1
7668,0
7669,0
7670,0
7673,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7684,0
7685,0
7686,0
7687,0
7689,0
7696,0
7699,0
7700,0
7701,0
7702,0
7703,0
7706,0
7707,0
7711,0
7713,0
7715,1
7716,0
7717,0
7718,0
7720,0
7721,0
7727,0
7728,0
7729,0
7730,0
7731,0
7734,0
7735,0
7736,0
7737,0
7739,0
7740,0
7742,0
7744,0
7749,0
7750,0
7758,0
7762,0
7764,0
7765,0
7766,0
7771,0
7774,0
7776,0
7777,0
7781,0
7786,0
7787,0
7790,0
7793,0
7794,0
7795,0
7796,0
7799,0
7800,0
7802,0
7804,0
7807,0
7809,1
7811,0
7813,0
7814,0
7816,0
7818,0
7819,0
7822,0
7823,0
7825,0
7828,1
7832,0
7833,0
7835,0
7839,0
7840,0
7844,1
7845,0
7846,0
7851,0
7853,0
7855,0
7857,0
7858,0
7859,0
7860,0
7861,0
7862,0
7864,0
7865,1
7871,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7881,0
7883,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7895,0
7897,0
7898,0
7899,0
7900,1
7901,0
7902,0
7904,0
7911,1
7914,0
7917,0
7919,0
7921,0
7925,0
7931,0
7934,0
7935,0
7937,0
7939,0
7941,0
7942,0
7944,1
7946,0
7949,0
7951,0
7952,0
7957,0
7959,1
7962,0
7964,0
7966,0
7967,0
7968,0
7969,0
7971,0
7972,0
7975,0
7976,0
7980,0
7981,0
7982,0
7983,1
7985,0
7986,0
7987,0
7991,0
7994,0
7998,0
7999,0
8000,0
8001,0
8004,1
8007,0
8008,0
8010,0
8012,0
8013,0
8014,0
8016,0
8019,0
8023,0
8028,0
8029,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8040,0
8043,0
8045,0
8046,0
8047,0
8049,0
8052,0
8055,1
8056,0
8058,0
8060,0
8061,0
8064,0
8065,0
8066,0
8068,0
8069,0
8071,0
8073,0
8075,0
8076,0
8077,0
8078,0
8081,0
8084,0
8086,0
8088,1
8090,0
8091,0
8092,0
8093,0
8095,0
8096,1
8097,0
8098,0
8099,0
8100,0
8101,0
8103,0
8104,0
8105,0
8109,0
8111,0
8112,0
8113,0
8115,0
8116,0
8121,0
8122,0
8125,0
8126,0
8127,0
8128,0
8131,0
8133,0
8134,0
8135,0
8136,0
8137,1
8138,0
8139,0
8140,0
8142,1
8144,0
8145,0
8146,1
8147,0
8151,0
8152,0
8153,0
8155,0
8156,0
8158,0
8160,0
8166,0
8167,0
8168,0
8172,0
8174,0
8176,0
8177,0
8178,0
8179,0
8180,1
8184,0
8185,0
8186,0
8188,0
8190,0
8192,0
8193,1
8195,0
8198,0
8203,1
8204,0
8205,0
8209,0
8210,0
8211,0
8213,0
8214,0
8217,0
8218,0
8221,0
8223,0
8228,0
8231,0
8232,0
8233,0
8236,0
8237,0
8238,0
8244,0
8249,0
8250,0
8251,0
8253,0
8255,0
8256,0
8257,0
8259,0
8260,0
8263,0
8265,0
8268,0
8273,0
8275,0
8278,0
8280,0
8281,0
8282,0
8284,0
8285,0
8286,0
8290,0
8291,0
8293,0
8295,0
8297,0
8302,0
8304,0
8305,0
8306,0
8307,0
8308,1
8309,0
8311,0
8312,1
8314,0
8316,0
8317,0
8318,0
8319,0
8322,0
8323,0
8325,0
8328,1
8329,0
8331,0
8333,1
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,0
8351,0
8352,0
8357,0
8358,0
8359,0
8361,0
8363,0
8364,0
8365,0
8366,0
8367,0
8368,0
8369,0
8370,0
8371,0
8374,0
8376,0
8377,0
8378,0
8379,0
8380,0
8382,0
8383,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8396,0
8398,0
8401,0
8402,0
8403,0
8404,0
8405,0
8407,0
8408,0
8409,0
8410,0
8411,0
8416,0
8417,0
8418,0
8421,1
8422,0
8423,0
8424,0
8426,0
8427,0
8428,0
8429,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8451,0
8452,0
8454,0
8455,1
8457,1
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,1
8466,0
8467,1
8468,0
8469,0
8470,0
8471,0
8472,0
8473,1
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,1
8492,0
8493,0
8494,0
8495,0
8496,0
8499,0
8500,0
8501,0
8502,0
8503,1
8504,0
8505,0
8506,0
8508,0
8509,0
8510,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,0
8519,0
8520,0
8521,1
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,1
8530,0
8531,0
8532,0
8533,0
8535,0
8536,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,1
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8565,1
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0
8577,0
8578,0
8579,0
8580,0
8581,0
8582,0
8583,0
8584,0
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,1
8596,0
8598,0
8599,0
8600,0
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,1
8621,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,1
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,1
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,1
8654,1
8655,0
8656,1
8657,0
8658,0
8659,0
8660,0
8661,0
8662,1
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,1
8673,0
8674,1
8675,0
8676,0
8677,0
8678,0
8679,1
8680,0
8681,0
8682,1
8683,0
8684,0
8685,0
8686,0
8687,1
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,1
8719,0
8720,1
8721,0
8722,0
8723,0
8724,0
8725,0
8726,0
8728,0
8729,1
8730,0
8731,0
8732,0
8733,1
8734,1
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8744,0
8745,0
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,1
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,0
8802,0
8803,0
8804,0
8805,0
8806,1
8807,0
8808,0
8809,0
8810,0
8811,0
8812,0
8813,0
8815,0
8816,0
8817,0
8818,0
8819,0
8820,0
8821,0
8823,0
8824,0
8826,0
8827,0
8828,0
8829,0
8830,0
8831,0
8832,0
8833,1
8834,0
8835,0
8836,0
8837,1
8838,0
8839,0
8840,0
8842,0
8843,1
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,1
8860,0
8861,0
8862,0
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,0
8871,0
8872,0
8873,0
8874,0
8875,0
8876,0
8879,1
8880,0
8881,0
8882,0
8883,0
8884,0
8885,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,0
8894,0
8895,0
8896,0
8897,0
8898,1
8899,0
8900,0
8901,0
8903,0
8904,1
8905,0
8906,0
8907,0
8908,0
8909,0
8911,1
8912,0
8913,0
8914,0
8915,0
8916,0
8917,0
8918,1
8919,0
8920,0
8921,0
8922,1
8923,0
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8932,0
8933,0
8934,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,0
8942,0
8943,0
8944,0
8945,0
8946,1
8947,0
8948,0
8949,0
8951,0
8952,0
8954,0
8955,0
8956,0
8957,0
8958,0
8960,0
8961,0
8963,0
8965,0
8966,0
8967,0
8968,0
8969,0
8970,0
8971,0
8972,0
8973,0
8974,0
8975,0
8976,0
8977,0
8978,0
8979,0
8980,0
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,0
8989,1
8996,0
8997,0
8998,0
9000,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,1
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9023,0
9024,0
9026,0
9027,0
9028,0
9029,1
9030,0
9031,0
9032,0
9033,0
9035,0
9036,0
9037,0
9038,0
9039,0
9041,0
9042,0
9044,0
9045,0
9046,1
9048,0
9049,0
9050,0
9051,0
9053,0
9054,0
9055,0
9057,0
9059,0
9060,0
9061,0
9062,0
9064,0
9065,1
9066,0
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,0
9083,0
9086,0
9088,0
9089,0
9090,0
9091,1
9092,0
9093,0
9096,0
9097,0
9098,1
9099,0
9100,0
9101,0
9103,0
